GeoID,Sex,Cancer,Years,PopTot,Cases,AAIR,LCI,UCI,W_PopTot,W_Cases,W_AAIR,W_LCI,W_UCI,B_PopTot,B_Cases,B_AAIR,B_LCI,B_UCI,H_PopTot,H_Cases,H_AAIR,H_LCI,H_UCI,API_PopTot,API_Cases,API_AAIR,API_LCI,API_UCI,AIAN_PopTot,AIAN_Cases,AIAN_AAIR,AIAN_LCI,AIAN_UCI,GeoName,GeoType
29227,Female,Stomach,10yrs,9925,,,,,9655,,,,,92,,,,,101,,,,,34,,,,,43,,,,,Worth County,County
29227,Male,Stomach,10yrs,9913,,,,,9548,,,,,107,,,,,220,,,,,18,,,,,20,,,,,Worth County,County
29227,Both,Esoph,10yrs,19838,,,,,19203,,,,,199,,,,,321,,,,,52,,,,,63,,,,,Worth County,County
29227,Female,Esoph,10yrs,9925,,,,,9655,,,,,92,,,,,101,,,,,34,,,,,43,,,,,Worth County,County
29227,Male,Esoph,10yrs,9913,,,,,9548,,,,,107,,,,,220,,,,,18,,,,,20,,,,,Worth County,County
29227,Female,Ovary,10yrs,9925,,,,,9655,,,,,92,,,,,101,,,,,34,,,,,43,,,,,Worth County,County
29227,Female,Cervix,10yrs,9925,,,,,9655,,,,,92,,,,,101,,,,,34,,,,,43,,,,,Worth County,County
29227,Both,Larynx,10yrs,19838,,,,,19203,,,,,199,,,,,321,,,,,52,,,,,63,,,,,Worth County,County
29227,Female,Larynx,10yrs,9925,,,,,9655,,,,,92,,,,,101,,,,,34,,,,,43,,,,,Worth County,County
29227,Male,Larynx,10yrs,9913,,,,,9548,,,,,107,,,,,220,,,,,18,,,,,20,,,,,Worth County,County
29227,Male,Testis,10yrs,9913,,,,,9548,,,,,107,,,,,220,,,,,18,,,,,20,,,,,Worth County,County
29227,Both,HL,10yrs,19838,,,,,19203,,,,,199,,,,,321,,,,,52,,,,,63,,,,,Worth County,County
29227,Female,HL,10yrs,9925,,,,,9655,,,,,92,,,,,101,,,,,34,,,,,43,,,,,Worth County,County
29227,Male,HL,10yrs,9913,,,,,9548,,,,,107,,,,,220,,,,,18,,,,,20,,,,,Worth County,County
29227,Both,Meso,10yrs,19838,,,,,19203,,,,,199,,,,,321,,,,,52,,,,,63,,,,,Worth County,County
29227,Female,Meso,10yrs,9925,,,,,9655,,,,,92,,,,,101,,,,,34,,,,,43,,,,,Worth County,County
29227,Male,Meso,10yrs,9913,,,,,9548,,,,,107,,,,,220,,,,,18,,,,,20,,,,,Worth County,County
29227,Both,KS,10yrs,19838,,,,,19203,,,,,199,,,,,321,,,,,52,,,,,63,,,,,Worth County,County
29227,Female,KS,10yrs,9925,,,,,9655,,,,,92,,,,,101,,,,,34,,,,,43,,,,,Worth County,County
29227,Male,KS,10yrs,9913,,,,,9548,,,,,107,,,,,220,,,,,18,,,,,20,,,,,Worth County,County
29229,Both,AllSite,05yrs,91723,572,473.8,433.7,516.7,87406,566,485.3,444,529.7,1031,,,,,2111,,,,,483,,,,,692,,,,,Wright County,County
29229,Female,AllSite,05yrs,45957,273,449,394.5,509.3,43813,270,459.8,403.5,522.2,412,,,,,1068,,,,,304,,,,,360,,,,,Wright County,County
29229,Male,AllSite,05yrs,45766,299,510.4,450.5,576.5,43593,296,522.7,460.9,590.8,619,,,,,1043,,,,,179,,,,,332,,,,,Wright County,County
29229,Both,Lung,05yrs,91723,86,66.5,52.7,83.1,87406,86,68.5,54.3,85.8,1031,,,,,2111,,,,,483,,,,,692,,,,,Wright County,County
29229,Female,Lung,05yrs,45957,34,51,34.7,73.1,43813,34,52.6,35.8,75.4,412,,,,,1068,,,,,304,,,,,360,,,,,Wright County,County
29229,Male,Lung,05yrs,45766,52,87.1,63.8,116.7,43593,52,89.8,65.7,120.3,619,,,,,1043,,,,,179,,,,,332,,,,,Wright County,County
29229,Female,Breast,05yrs,45957,76,119.8,93.2,152.3,43813,76,123.9,96.3,157.7,412,,,,,1068,,,,,304,,,,,360,,,,,Wright County,County
29229,Male,Prostate,05yrs,45766,61,97,72.8,127.1,43593,61,99.7,74.8,130.9,619,,,,,1043,,,,,179,,,,,332,,,,,Wright County,County
29229,Both,CRC,05yrs,91723,51,43.1,31.6,57.7,87406,51,44.6,32.7,59.7,1031,,,,,2111,,,,,483,,,,,692,,,,,Wright County,County
29229,Female,CRC,05yrs,45957,23,37.6,23.3,58.1,43813,23,38.9,24,60.2,412,,,,,1068,,,,,304,,,,,360,,,,,Wright County,County
29229,Male,CRC,05yrs,45766,28,49.6,32,73.9,43593,28,51.3,33,76.5,619,,,,,1043,,,,,179,,,,,332,,,,,Wright County,County
29229,Both,Urinary,05yrs,91723,23,18,11.1,27.9,87406,23,18.5,11.4,28.8,1031,,,,,2111,,,,,483,,,,,692,,,,,Wright County,County
29229,Female,Urinary,05yrs,45957,,,,,43813,,,,,412,,,,,1068,,,,,304,,,,,360,,,,,Wright County,County
29229,Male,Urinary,05yrs,45766,21,35.8,21.2,56.9,43593,21,36.8,21.8,58.8,619,,,,,1043,,,,,179,,,,,332,,,,,Wright County,County
29229,Both,Mela,05yrs,91723,25,20.8,13.1,31.7,87406,25,21.6,13.5,32.9,1031,,,,,2111,,,,,483,,,,,692,,,,,Wright County,County
29229,Female,Mela,05yrs,45957,,,,,43813,,,,,412,,,,,1068,,,,,304,,,,,360,,,,,Wright County,County
29229,Male,Mela,05yrs,45766,18,29.2,16.5,48.4,43593,18,30.2,17,50.1,619,,,,,1043,,,,,179,,,,,332,,,,,Wright County,County
29229,Both,Kidney,05yrs,91723,19,18.4,10.7,29.4,87406,18,18.4,10.6,29.9,1031,,,,,2111,,,,,483,,,,,692,,,,,Wright County,County
29229,Female,Kidney,05yrs,45957,,,,,43813,,,,,412,,,,,1068,,,,,304,,,,,360,,,,,Wright County,County
29229,Male,Kidney,05yrs,45766,,,,,43593,,,,,619,,,,,1043,,,,,179,,,,,332,,,,,Wright County,County
29229,Both,NHL,05yrs,91723,29,24.6,16,36.3,87406,28,24.9,16.1,37.1,1031,,,,,2111,,,,,483,,,,,692,,,,,Wright County,County
29229,Female,NHL,05yrs,45957,,,,,43813,,,,,412,,,,,1068,,,,,304,,,,,360,,,,,Wright County,County
29229,Male,NHL,05yrs,45766,19,34.2,19.7,55.5,43593,18,34.2,19.4,56.3,619,,,,,1043,,,,,179,,,,,332,,,,,Wright County,County
29229,Both,Leuks,05yrs,91723,18,16.6,9.4,27.2,87406,18,17.3,9.7,28.4,1031,,,,,2111,,,,,483,,,,,692,,,,,Wright County,County
29229,Female,Leuks,05yrs,45957,,,,,43813,,,,,412,,,,,1068,,,,,304,,,,,360,,,,,Wright County,County
29229,Male,Leuks,05yrs,45766,,,,,43593,,,,,619,,,,,1043,,,,,179,,,,,332,,,,,Wright County,County
29229,Both,Pancreas,05yrs,91723,26,19.8,12.8,29.8,87406,26,20.4,13.2,30.7,1031,,,,,2111,,,,,483,,,,,692,,,,,Wright County,County
29229,Female,Pancreas,05yrs,45957,,,,,43813,,,,,412,,,,,1068,,,,,304,,,,,360,,,,,Wright County,County
29229,Male,Pancreas,05yrs,45766,,,,,43593,,,,,619,,,,,1043,,,,,179,,,,,332,,,,,Wright County,County
29229,Female,Uterine,05yrs,45957,24,42.5,26.3,65.4,43813,22,40.1,24.1,63.2,412,,,,,1068,,,,,304,,,,,360,,,,,Wright County,County
29229,Both,Oral,05yrs,91723,16,12.9,7.2,21.9,87406,16,13.4,7.4,22.7,1031,,,,,2111,,,,,483,,,,,692,,,,,Wright County,County
29229,Female,Oral,05yrs,45957,,,,,43813,,,,,412,,,,,1068,,,,,304,,,,,360,,,,,Wright County,County
29229,Male,Oral,05yrs,45766,,,,,43593,,,,,619,,,,,1043,,,,,179,,,,,332,,,,,Wright County,County
29229,Both,Thyroid,05yrs,91723,,,,,87406,,,,,1031,,,,,2111,,,,,483,,,,,692,,,,,Wright County,County
29229,Female,Thyroid,05yrs,45957,,,,,43813,,,,,412,,,,,1068,,,,,304,,,,,360,,,,,Wright County,County
29229,Male,Thyroid,05yrs,45766,,,,,43593,,,,,619,,,,,1043,,,,,179,,,,,332,,,,,Wright County,County
29229,Both,Liver,05yrs,91723,,,,,87406,,,,,1031,,,,,2111,,,,,483,,,,,692,,,,,Wright County,County
29229,Female,Liver,05yrs,45957,,,,,43813,,,,,412,,,,,1068,,,,,304,,,,,360,,,,,Wright County,County
29229,Male,Liver,05yrs,45766,,,,,43593,,,,,619,,,,,1043,,,,,179,,,,,332,,,,,Wright County,County
29229,Both,Myeloma,05yrs,91723,,,,,87406,,,,,1031,,,,,2111,,,,,483,,,,,692,,,,,Wright County,County
29229,Female,Myeloma,05yrs,45957,,,,,43813,,,,,412,,,,,1068,,,,,304,,,,,360,,,,,Wright County,County
29229,Male,Myeloma,05yrs,45766,,,,,43593,,,,,619,,,,,1043,,,,,179,,,,,332,,,,,Wright County,County
29229,Both,Brain,05yrs,91723,,,,,87406,,,,,1031,,,,,2111,,,,,483,,,,,692,,,,,Wright County,County
29229,Female,Brain,05yrs,45957,,,,,43813,,,,,412,,,,,1068,,,,,304,,,,,360,,,,,Wright County,County
29229,Male,Brain,05yrs,45766,,,,,43593,,,,,619,,,,,1043,,,,,179,,,,,332,,,,,Wright County,County
29229,Both,Stomach,05yrs,91723,,,,,87406,,,,,1031,,,,,2111,,,,,483,,,,,692,,,,,Wright County,County
29229,Female,Stomach,05yrs,45957,,,,,43813,,,,,412,,,,,1068,,,,,304,,,,,360,,,,,Wright County,County
29229,Male,Stomach,05yrs,45766,,,,,43593,,,,,619,,,,,1043,,,,,179,,,,,332,,,,,Wright County,County
29229,Both,Esoph,05yrs,91723,,,,,87406,,,,,1031,,,,,2111,,,,,483,,,,,692,,,,,Wright County,County
29229,Female,Esoph,05yrs,45957,,,,,43813,,,,,412,,,,,1068,,,,,304,,,,,360,,,,,Wright County,County
29229,Male,Esoph,05yrs,45766,,,,,43593,,,,,619,,,,,1043,,,,,179,,,,,332,,,,,Wright County,County
29229,Female,Ovary,05yrs,45957,,,,,43813,,,,,412,,,,,1068,,,,,304,,,,,360,,,,,Wright County,County
29229,Female,Cervix,05yrs,45957,,,,,43813,,,,,412,,,,,1068,,,,,304,,,,,360,,,,,Wright County,County
29229,Both,Larynx,05yrs,91723,,,,,87406,,,,,1031,,,,,2111,,,,,483,,,,,692,,,,,Wright County,County
29229,Female,Larynx,05yrs,45957,,,,,43813,,,,,412,,,,,1068,,,,,304,,,,,360,,,,,Wright County,County
29229,Male,Larynx,05yrs,45766,,,,,43593,,,,,619,,,,,1043,,,,,179,,,,,332,,,,,Wright County,County
29229,Male,Testis,05yrs,45766,,,,,43593,,,,,619,,,,,1043,,,,,179,,,,,332,,,,,Wright County,County
29229,Both,HL,05yrs,91723,,,,,87406,,,,,1031,,,,,2111,,,,,483,,,,,692,,,,,Wright County,County
29229,Female,HL,05yrs,45957,,,,,43813,,,,,412,,,,,1068,,,,,304,,,,,360,,,,,Wright County,County
29229,Male,HL,05yrs,45766,,,,,43593,,,,,619,,,,,1043,,,,,179,,,,,332,,,,,Wright County,County
29229,Both,Meso,05yrs,91723,,,,,87406,,,,,1031,,,,,2111,,,,,483,,,,,692,,,,,Wright County,County
29229,Female,Meso,05yrs,45957,,,,,43813,,,,,412,,,,,1068,,,,,304,,,,,360,,,,,Wright County,County
29229,Male,Meso,05yrs,45766,,,,,43593,,,,,619,,,,,1043,,,,,179,,,,,332,,,,,Wright County,County
29229,Both,KS,05yrs,91723,,,,,87406,,,,,1031,,,,,2111,,,,,483,,,,,692,,,,,Wright County,County
29229,Female,KS,05yrs,45957,,,,,43813,,,,,412,,,,,1068,,,,,304,,,,,360,,,,,Wright County,County
29229,Male,KS,05yrs,45766,,,,,43593,,,,,619,,,,,1043,,,,,179,,,,,332,,,,,Wright County,County
29229,Both,AllSite,10yrs,181817,1151,482.7,454,512.9,174209,1136,491.2,461.7,522.2,1814,,,,,3634,,,,,856,,,,,1304,,,,,Wright County,County
29229,Female,AllSite,10yrs,91365,561,461.9,422.6,504.1,87481,554,470.8,430.4,514.3,765,,,,,1898,,,,,535,,,,,686,,,,,Wright County,County
29229,Male,AllSite,10yrs,90452,590,510.2,467.9,555.5,86728,582,517.9,474.6,564.2,1049,,,,,1736,,,,,321,,,,,618,,,,,Wright County,County
29229,Both,Lung,10yrs,181817,182,70.7,60.6,82.2,174209,180,71.7,61.4,83.5,1814,,,,,3634,,,,,856,,,,,1304,,,,,Wright County,County
29229,Female,Lung,10yrs,91365,76,56.1,43.9,71,87481,75,56.6,44.2,71.8,765,,,,,1898,,,,,535,,,,,686,,,,,Wright County,County
29229,Male,Lung,10yrs,90452,106,89,72.2,108.7,86728,105,90.5,73.4,110.7,1049,,,,,1736,,,,,321,,,,,618,,,,,Wright County,County
29229,Female,Breast,10yrs,91365,156,123.1,103.6,145.3,87481,156,126.8,106.7,149.8,765,,,,,1898,,,,,535,,,,,686,,,,,Wright County,County
29229,Male,Prostate,10yrs,90452,111,90.7,73.9,110.4,86728,110,92.2,75.1,112.3,1049,,,,,1736,,,,,321,,,,,618,,,,,Wright County,County
29229,Both,CRC,10yrs,181817,116,49.6,40.6,60.1,174209,114,50.3,41.1,61.1,1814,,,,,3634,,,,,856,,,,,1304,,,,,Wright County,County
29229,Female,CRC,10yrs,91365,54,44.9,33.2,59.5,87481,54,46.3,34.3,61.5,765,,,,,1898,,,,,535,,,,,686,,,,,Wright County,County
29229,Male,CRC,10yrs,90452,62,54.2,41,70.6,86728,60,54.2,40.7,70.9,1049,,,,,1736,,,,,321,,,,,618,,,,,Wright County,County
29229,Both,Urinary,10yrs,181817,53,20.7,15.3,27.5,174209,51,20.4,15,27.4,1814,,,,,3634,,,,,856,,,,,1304,,,,,Wright County,County
29229,Female,Urinary,10yrs,91365,,,,,87481,,,,,765,,,,,1898,,,,,535,,,,,686,,,,,Wright County,County
29229,Male,Urinary,10yrs,90452,45,37.6,26.9,51.4,86728,44,37.5,26.7,51.6,1049,,,,,1736,,,,,321,,,,,618,,,,,Wright County,County
29229,Both,Mela,10yrs,181817,45,20.5,14.7,27.8,174209,44,20.8,14.8,28.3,1814,,,,,3634,,,,,856,,,,,1304,,,,,Wright County,County
29229,Female,Mela,10yrs,91365,16,14.9,8.3,24.8,87481,,,,,765,,,,,1898,,,,,535,,,,,686,,,,,Wright County,County
29229,Male,Mela,10yrs,90452,29,26.6,17.4,39.1,86728,29,27.4,17.9,40.3,1049,,,,,1736,,,,,321,,,,,618,,,,,Wright County,County
29229,Both,Kidney,10yrs,181817,42,18.1,12.8,25,174209,41,18.3,12.9,25.4,1814,,,,,3634,,,,,856,,,,,1304,,,,,Wright County,County
29229,Female,Kidney,10yrs,91365,,,,,87481,,,,,765,,,,,1898,,,,,535,,,,,686,,,,,Wright County,County
29229,Male,Kidney,10yrs,90452,28,24.4,15.8,36.2,86728,27,24.4,15.7,36.5,1049,,,,,1736,,,,,321,,,,,618,,,,,Wright County,County
29229,Both,NHL,10yrs,181817,63,27.7,21,36,174209,62,28.2,21.3,36.7,1814,,,,,3634,,,,,856,,,,,1304,,,,,Wright County,County
29229,Female,NHL,10yrs,91365,28,22.9,14.9,34,87481,28,23.6,15.3,35,765,,,,,1898,,,,,535,,,,,686,,,,,Wright County,County
29229,Male,NHL,10yrs,90452,35,32.7,22.3,46.6,86728,34,33,22.3,47.2,1049,,,,,1736,,,,,321,,,,,618,,,,,Wright County,County
29229,Both,Leuks,10yrs,181817,32,15.4,10.3,22.2,174209,32,16,10.6,23,1814,,,,,3634,,,,,856,,,,,1304,,,,,Wright County,County
29229,Female,Leuks,10yrs,91365,19,18.1,10.5,29.1,87481,19,18.8,10.9,30.3,765,,,,,1898,,,,,535,,,,,686,,,,,Wright County,County
29229,Male,Leuks,10yrs,90452,,,,,86728,,,,,1049,,,,,1736,,,,,321,,,,,618,,,,,Wright County,County
29229,Both,Pancreas,10yrs,181817,40,15.5,11,21.4,174209,40,15.9,11.3,22,1814,,,,,3634,,,,,856,,,,,1304,,,,,Wright County,County
29229,Female,Pancreas,10yrs,91365,21,16.3,10,25.7,87481,21,16.8,10.3,26.4,765,,,,,1898,,,,,535,,,,,686,,,,,Wright County,County
29229,Male,Pancreas,10yrs,90452,19,14.4,8.6,23.2,86728,19,14.7,8.8,23.7,1049,,,,,1736,,,,,321,,,,,618,,,,,Wright County,County
29229,Female,Uterine,10yrs,91365,44,37.3,26.5,51.1,87481,42,36.6,25.8,50.7,765,,,,,1898,,,,,535,,,,,686,,,,,Wright County,County
29229,Both,Oral,10yrs,181817,35,15.1,10.3,21.5,174209,35,15.6,10.6,22.2,1814,,,,,3634,,,,,856,,,,,1304,,,,,Wright County,County
29229,Female,Oral,10yrs,91365,,,,,87481,,,,,765,,,,,1898,,,,,535,,,,,686,,,,,Wright County,County
29229,Male,Oral,10yrs,90452,26,23.7,15.1,35.7,86728,26,24.4,15.5,36.8,1049,,,,,1736,,,,,321,,,,,618,,,,,Wright County,County
29229,Both,Thyroid,10yrs,181817,20,11.4,6.8,17.9,174209,20,11.8,7,18.6,1814,,,,,3634,,,,,856,,,,,1304,,,,,Wright County,County
29229,Female,Thyroid,10yrs,91365,18,19.7,11.3,31.8,87481,18,20.6,11.8,33.2,765,,,,,1898,,,,,535,,,,,686,,,,,Wright County,County
29229,Male,Thyroid,10yrs,90452,,,,,86728,,,,,1049,,,,,1736,,,,,321,,,,,618,,,,,Wright County,County
29229,Both,Liver,10yrs,181817,24,9.7,6.1,14.9,174209,24,10,6.3,15.4,1814,,,,,3634,,,,,856,,,,,1304,,,,,Wright County,County
29229,Female,Liver,10yrs,91365,,,,,87481,,,,,765,,,,,1898,,,,,535,,,,,686,,,,,Wright County,County
29229,Male,Liver,10yrs,90452,,,,,86728,,,,,1049,,,,,1736,,,,,321,,,,,618,,,,,Wright County,County
29229,Both,Myeloma,10yrs,181817,16,7,3.9,11.8,174209,16,7.2,4,12.2,1814,,,,,3634,,,,,856,,,,,1304,,,,,Wright County,County
29229,Female,Myeloma,10yrs,91365,,,,,87481,,,,,765,,,,,1898,,,,,535,,,,,686,,,,,Wright County,County
29229,Male,Myeloma,10yrs,90452,,,,,86728,,,,,1049,,,,,1736,,,,,321,,,,,618,,,,,Wright County,County
29229,Both,Brain,10yrs,181817,18,8.7,5,14.1,174209,18,9,5.2,14.6,1814,,,,,3634,,,,,856,,,,,1304,,,,,Wright County,County
29229,Female,Brain,10yrs,91365,,,,,87481,,,,,765,,,,,1898,,,,,535,,,,,686,,,,,Wright County,County
29229,Male,Brain,10yrs,90452,,,,,86728,,,,,1049,,,,,1736,,,,,321,,,,,618,,,,,Wright County,County
29229,Both,Stomach,10yrs,181817,,,,,174209,,,,,1814,,,,,3634,,,,,856,,,,,1304,,,,,Wright County,County
29229,Female,Stomach,10yrs,91365,,,,,87481,,,,,765,,,,,1898,,,,,535,,,,,686,,,,,Wright County,County
29229,Male,Stomach,10yrs,90452,,,,,86728,,,,,1049,,,,,1736,,,,,321,,,,,618,,,,,Wright County,County
29229,Both,Esoph,10yrs,181817,,,,,174209,,,,,1814,,,,,3634,,,,,856,,,,,1304,,,,,Wright County,County
29229,Female,Esoph,10yrs,91365,,,,,87481,,,,,765,,,,,1898,,,,,535,,,,,686,,,,,Wright County,County
29229,Male,Esoph,10yrs,90452,,,,,86728,,,,,1049,,,,,1736,,,,,321,,,,,618,,,,,Wright County,County
29229,Female,Ovary,10yrs,91365,,,,,87481,,,,,765,,,,,1898,,,,,535,,,,,686,,,,,Wright County,County
29229,Female,Cervix,10yrs,91365,,,,,87481,,,,,765,,,,,1898,,,,,535,,,,,686,,,,,Wright County,County
29229,Both,Larynx,10yrs,181817,18,7.8,4.5,12.8,174209,18,8.1,4.6,13.2,1814,,,,,3634,,,,,856,,,,,1304,,,,,Wright County,County
29229,Female,Larynx,10yrs,91365,,,,,87481,,,,,765,,,,,1898,,,,,535,,,,,686,,,,,Wright County,County
29229,Male,Larynx,10yrs,90452,,,,,86728,,,,,1049,,,,,1736,,,,,321,,,,,618,,,,,Wright County,County
29229,Male,Testis,10yrs,90452,,,,,86728,,,,,1049,,,,,1736,,,,,321,,,,,618,,,,,Wright County,County
29229,Both,HL,10yrs,181817,,,,,174209,,,,,1814,,,,,3634,,,,,856,,,,,1304,,,,,Wright County,County
29229,Female,HL,10yrs,91365,,,,,87481,,,,,765,,,,,1898,,,,,535,,,,,686,,,,,Wright County,County
29229,Male,HL,10yrs,90452,,,,,86728,,,,,1049,,,,,1736,,,,,321,,,,,618,,,,,Wright County,County
29229,Both,Meso,10yrs,181817,,,,,174209,,,,,1814,,,,,3634,,,,,856,,,,,1304,,,,,Wright County,County
29229,Female,Meso,10yrs,91365,,,,,87481,,,,,765,,,,,1898,,,,,535,,,,,686,,,,,Wright County,County
29229,Male,Meso,10yrs,90452,,,,,86728,,,,,1049,,,,,1736,,,,,321,,,,,618,,,,,Wright County,County
29229,Both,KS,10yrs,181817,,,,,174209,,,,,1814,,,,,3634,,,,,856,,,,,1304,,,,,Wright County,County
29229,Female,KS,10yrs,91365,,,,,87481,,,,,765,,,,,1898,,,,,535,,,,,686,,,,,Wright County,County
29229,Male,KS,10yrs,90452,,,,,86728,,,,,1049,,,,,1736,,,,,321,,,,,618,,,,,Wright County,County
29510,Both,AllSite,05yrs,1479996,7209,439.1,428.4,450,672257,3360,429.9,414.4,445.9,671164,3608,474.9,458.7,491.5,74339,95,224.3,175.6,281.2,56653,98,215.6,173.2,265.3,5583,,,,,St. Louis City,County
29510,Female,AllSite,05yrs,759038,3508,409.3,395.3,423.7,331364,1639,425.5,403.9,447.9,361701,1751,413.1,393.2,433.7,34101,52,261,188.4,350.1,28875,47,178.3,129.1,240.7,2997,,,,,St. Louis City,County
29510,Male,AllSite,05yrs,720958,3701,476.9,460.2,494,340893,1721,440.9,417.8,464.9,309463,1857,557.5,530.4,585.6,40238,43,192.5,130.8,270.7,27778,51,254.4,186.3,338.3,2586,,,,,St. Louis City,County
29510,Both,Lung,05yrs,1479996,1178,70.2,66,74.6,672257,515,65.4,59.4,71.9,671164,629,80.4,73.9,87.3,74339,,,,,56653,16,34.9,19.9,57.1,5583,,,,,St. Louis City,County
29510,Female,Lung,05yrs,759038,542,59.8,54.7,65.3,331364,242,61.4,53.5,70.3,361701,290,63.2,55.9,71.2,34101,,,,,28875,,,,,2997,,,,,St. Louis City,County
29510,Male,Lung,05yrs,720958,636,82.4,75.5,89.7,340893,273,68.6,59.7,78.6,309463,339,104.8,93.1,117.7,40238,,,,,27778,,,,,2586,,,,,St. Louis City,County
29510,Female,Breast,05yrs,759038,1083,127.6,119.8,135.8,331364,544,139.8,127.7,152.8,361701,494,119.5,108.8,131.1,34101,19,99,56,159.2,28875,22,86.2,53,133.2,2997,,,,,St. Louis City,County
29510,Male,Prostate,05yrs,720958,916,107.9,100.5,115.8,340893,377,87.3,77.9,97.7,309463,527,144.7,131.8,158.7,40238,,,,,27778,,,,,2586,,,,,St. Louis City,County
29510,Both,CRC,05yrs,1479996,587,38.4,35.1,41.8,672257,255,35.6,31.1,40.6,671164,307,42.8,37.9,48.2,74339,,,,,56653,,,,,5583,,,,,St. Louis City,County
29510,Female,CRC,05yrs,759038,268,33.7,29.6,38.1,331364,128,37,30.6,44.5,361701,134,32.7,27.2,39,34101,,,,,28875,,,,,2997,,,,,St. Louis City,County
29510,Male,CRC,05yrs,720958,319,43.4,38.3,49,340893,127,33.6,27.5,40.7,309463,173,56.3,47.5,66.3,40238,,,,,27778,,,,,2586,,,,,St. Louis City,County
29510,Both,Urinary,05yrs,1479996,235,15.3,13.3,17.6,672257,135,18.8,15.5,22.6,671164,93,12.7,10.2,15.8,74339,,,,,56653,,,,,5583,,,,,St. Louis City,County
29510,Female,Urinary,05yrs,759038,58,7,5.2,9.1,331364,24,6.2,3.8,9.6,361701,34,8.5,5.8,12,34101,,,,,28875,,,,,2997,,,,,St. Louis City,County
29510,Male,Urinary,05yrs,720958,177,26.4,22.2,31.1,340893,111,34,27.1,42.1,309463,59,18.7,13.9,24.7,40238,,,,,27778,,,,,2586,,,,,St. Louis City,County
29510,Both,Mela,05yrs,1479996,163,10.3,8.7,12.1,672257,155,19.9,16.7,23.7,671164,,,,,74339,,,,,56653,,,,,5583,,,,,St. Louis City,County
29510,Female,Mela,05yrs,759038,60,7.1,5.3,9.3,331364,55,14.1,10.4,18.8,361701,,,,,34101,,,,,28875,,,,,2997,,,,,St. Louis City,County
29510,Male,Mela,05yrs,720958,103,14.4,11.5,17.8,340893,100,26.8,21.3,33.4,309463,,,,,40238,,,,,27778,,,,,2586,,,,,St. Louis City,County
29510,Both,Kidney,05yrs,1479996,337,20.3,18,22.7,672257,123,15.8,13,19.2,671164,206,26.8,23.1,31,74339,,,,,56653,,,,,5583,,,,,St. Louis City,County
29510,Female,Kidney,05yrs,759038,123,14.3,11.8,17.3,331364,42,11.2,7.9,15.5,361701,77,17.9,14,22.7,34101,,,,,28875,,,,,2997,,,,,St. Louis City,County
29510,Male,Kidney,05yrs,720958,214,26.8,23.1,30.9,340893,81,20.7,16.1,26.3,309463,129,38.1,31.5,45.7,40238,,,,,27778,,,,,2586,,,,,St. Louis City,County
29510,Both,NHL,05yrs,1479996,215,13.4,11.5,15.4,672257,119,15.3,12.4,18.6,671164,85,11.5,9.1,14.4,74339,,,,,56653,,,,,5583,,,,,St. Louis City,County
29510,Female,NHL,05yrs,759038,103,11.7,9.5,14.4,331364,57,14.2,10.5,18.8,361701,42,9.6,6.9,13.2,34101,,,,,28875,,,,,2997,,,,,St. Louis City,County
29510,Male,NHL,05yrs,720958,112,15.3,12.4,18.8,340893,62,16.3,12.1,21.6,309463,43,14.1,9.9,19.4,40238,,,,,27778,,,,,2586,,,,,St. Louis City,County
29510,Both,Leuks,05yrs,1479996,155,10.1,8.5,11.9,672257,88,12.6,9.9,15.9,671164,59,8.3,6.2,10.9,74339,,,,,56653,,,,,5583,,,,,St. Louis City,County
29510,Female,Leuks,05yrs,759038,74,9,7,11.4,331364,41,10.9,7.6,15.3,361701,28,7.1,4.6,10.4,34101,,,,,28875,,,,,2997,,,,,St. Louis City,County
29510,Male,Leuks,05yrs,720958,81,11.2,8.7,14.1,340893,47,14.3,10.2,19.7,309463,31,9.4,6.2,13.7,40238,,,,,27778,,,,,2586,,,,,St. Louis City,County
29510,Both,Pancreas,05yrs,1479996,261,16,14,18.2,672257,122,15.4,12.6,18.8,671164,135,18,15,21.5,74339,,,,,56653,,,,,5583,,,,,St. Louis City,County
29510,Female,Pancreas,05yrs,759038,124,13.9,11.4,16.7,331364,53,13,9.6,17.4,361701,70,16,12.3,20.5,34101,,,,,28875,,,,,2997,,,,,St. Louis City,County
29510,Male,Pancreas,05yrs,720958,137,18.8,15.5,22.6,340893,69,18.4,13.9,24.1,309463,65,21,15.8,27.3,40238,,,,,27778,,,,,2586,,,,,St. Louis City,County
29510,Female,Uterine,05yrs,759038,262,28.2,24.7,32,331364,113,28.1,22.9,34.2,361701,141,30.2,25.3,35.9,34101,,,,,28875,,,,,2997,,,,,St. Louis City,County
29510,Both,Oral,05yrs,1479996,211,12.6,10.8,14.5,672257,126,15.9,13.1,19.1,671164,81,10.3,8.1,12.9,74339,,,,,56653,,,,,5583,,,,,St. Louis City,County
29510,Female,Oral,05yrs,759038,63,7.2,5.5,9.4,331364,37,9.4,6.5,13.4,361701,23,5.5,3.4,8.4,34101,,,,,28875,,,,,2997,,,,,St. Louis City,County
29510,Male,Oral,05yrs,720958,148,18.4,15.4,21.8,340893,89,22.1,17.4,27.7,309463,58,16.5,12.4,21.7,40238,,,,,27778,,,,,2586,,,,,St. Louis City,County
